23.0,88.0,66.0,55.0
22.3850345612,86.0332641602,66.5969085693,55.4974250793
22.107000351,85.2636260986,67.1544113159,55.9620132446
21.6475276947,86.8806686401,67.1398696899,55.9498977661
22.7818336487,85.7565841675,67.5355453491,56.2796325684
24.2207546234,85.3288040161,66.083694458,55.0697517395
23.4403190613,85.7528762817,66.873298645,55.7277526855
25.9101924896,87.7499237061,65.8921127319,54.9101066589
23.2724952698,85.6660766602,66.4814605713,55.4012260437
22.6466159821,86.0045547485,67.5804214478,56.317024231
23.3460044861,85.8549118042,67.7757720947,56.4798164368
24.1992893219,84.8331451416,67.3807754517,56.1506538391
23.9492778778,82.9482574463,67.0956268311,55.9130249023
23.6007232666,83.1935653687,66.9846038818,55.8205032349
24.91938591,80.6382980347,67.5328063965,56.2773361206
24.6324825287,81.9746704102,67.0669326782,55.8890991211
26.1853523254,79.8548812866,66.1330413818,55.1108512878
27.1881313324,79.3991241455,65.3675079346,54.4729003906
26.3043327332,79.8351287842,63.3335075378,52.7779045105
26.492975235,80.0748291016,63.8270568848,53.1891975403
28.5667057037,79.7316665649,64.2048721313,53.5040397644
29.1581077576,79.8603973389,64.0115203857,53.342918396
28.4614219666,81.2283172607,64.1650924683,53.4708976746
29.532749176,80.5970840454,64.1598052979,53.4664993286
29.2581539154,80.7330856323,64.3410186768,53.6175041199
30.9432182312,82.2381820679,64.0770111084,53.3974914551
30.3637752533,81.1735229492,63.7195739746,53.0996284485
29.2971839905,80.9750747681,63.6610298157,53.0508422852
31.5081939697,80.9393081665,63.2794570923,52.7328605652
33.7969169617,80.5572891235,63.062828064,52.5523376465
33.3589324951,81.060508728,62.3638839722,51.9698867798
33.3139839172,82.2431564331,62.055267334,51.7126998901
33.14270401,82.0792999268,62.6468009949,52.2056465149
34.6919517517,80.3857574463,61.7723770142,51.4769592285
35.2206230164,82.405166626,61.2462463379,51.0385169983
36.665763855,81.6161880493,59.2358818054,49.3632125854
36.2332077026,81.0779876709,59.542766571,49.6189498901
39.5238838196,80.0596466064,58.1040267944,48.4200019836
40.1090698242,80.8578491211,56.5976791382,47.1647148132
41.3899726868,79.7344207764,56.5184555054,47.0986976624
40.238899231,77.4232635498,57.2476997375,47.7063980103
40.1168937683,77.1941223145,57.8842163086,48.2368240356
41.5392875671,77.083946228,58.4996032715,48.7496414185
42.6611022949,77.2088775635,58.4096794128,48.6747093201
41.9824066162,78.8568572998,58.4792556763,48.7326889038
41.8241539001,79.752571106,58.7284927368,48.9403839111
42.9730224609,81.7300720215,57.4328422546,47.8606758118
43.5072593689,83.342414856,56.445728302,47.0380783081
43.5421943665,83.4583892822,57.3532791138,47.7943687439
43.6202011108,85.2696456909,56.020526886,46.6837425232
42.6545791626,84.4699783325,55.4467697144,46.2056121826
46.0064544678,83.7350921631,55.0432243347,45.8693313599
45.627532959,83.9685821533,54.1500244141,45.125
44.3374710083,81.6823577881,55.1927986145,45.993976593
43.9982681274,82.6026611328,55.3482284546,46.1235084534
44.3319740295,83.2568511963,55.3346138,46.1121635437
43.5082206726,83.120552063,54.9137039185,45.7614021301
45.6796264648,83.5804977417,54.5373420715,45.4477653503
45.7946128845,84.3996047974,53.9921798706,44.9934616089
46.749080658,86.1974105835,53.3185501099,44.4321060181
46.8197898865,85.8266372681,53.3090438843,44.4241867065
47.1217422485,87.3755950928,52.5991096497,43.832572937
47.8697814941,86.8982086182,51.4307060242,42.8589057922
48.083278656,86.7168502808,50.7773933411,42.3144760132
47.8267822266,86.7768325806,51.8324050903,43.1936531067
49.5724754333,87.2821044922,51.1934051514,42.6611557007
48.200340271,86.7562408447,50.5062332153,42.0885162354
48.7868728638,85.6388778687,50.2450637817,41.870880127
47.2578849792,86.3908004761,50.4757919312,42.0631561279
48.7672729492,84.8178939819,49.8465042114,41.5387496948
49.869934082,85.695022583,49.8945426941,41.5787849426
49.6169319153,83.5544586182,50.2756309509,41.89635849
50.5008659363,84.1985626221,49.7096061707,41.4246749878
49.7715148926,84.491973877,50.2001914978,41.8335037231
50.6570968628,83.3365707397,48.9318313599,40.7765388489
50.7109909058,82.623840332,50.0977401733,41.7481307983
49.7251358032,84.3526000977,49.5352249146,41.2793655396
52.0221672058,83.9039764404,48.9934654236,40.8278999329
51.2310066223,82.1103134155,49.2860946655,41.0717582703
51.6391906738,82.6712188721,48.7843704224,40.6536521912
50.4582138062,82.6455307007,49.328666687,41.1072311401
51.4151000977,82.3483734131,48.8118934631,40.6765861511
52.3396377563,80.6878051758,48.5538024902,40.4615058899
52.8487319946,80.2276611328,48.4033164978,40.336101532
52.7734184265,80.0865478516,48.653553009,40.5446281433
53.4006576538,81.4612121582,47.758430481,39.7986946106
53.8478775024,81.9981231689,47.4846611023,39.5705528259
54.1778945923,82.3403167725,47.6299552917,39.6916275024
53.7490959167,81.9509353638,46.8717155457,39.0597610474
53.9024848938,82.2369155884,47.4047889709,39.5039901733
53.8807754517,82.1655502319,47.3907661438,39.4923019409
53.9638977051,82.4266662598,47.4497756958,39.5414733887
55.05443573,82.2134399414,46.8357124329,39.029750824
54.2021369934,82.0372695923,46.9740943909,39.145072937
54.9784927368,81.2952957153,46.8019638062,39.0016288757
54.4696273804,81.0748748779,46.3885803223,38.6571426392
54.4083175659,80.5438995361,46.684211731,38.9034996033
53.638999939,81.0448760986,46.7078475952,38.9231948853
53.4251480103,79.8007583618,47.696308136,39.7469100952
54.1033096313,80.3826751709,47.9634590149,39.9695358276
54.7758407593,80.6871490479,47.1839408875,39.3199386597
54.7333297729,80.9457550049,46.7118911743,38.9265670776
53.3245544434,81.4652938843,45.976764679,38.3139572144
53.6750106812,80.8274230957,45.9276313782,38.2730140686
53.7095870972,80.5768203735,46.4536972046,38.7114028931
53.4000053406,79.6037139893,47.0568771362,39.2140579224
53.683795929,77.9667129517,45.9691772461,38.3076438904
53.8889694214,75.5077133179,46.0751152039,38.3959236145
52.1598701477,73.6953125,46.3030548096,38.5858726501
54.691608429,73.3990859985,45.8707809448,38.225643158
53.3303718567,72.6992263794,45.9920539856,38.3267059326
52.9865722656,72.6614532471,45.2724914551,37.7270698547
52.4858016968,72.4523468018,45.481590271,37.9013175964
53.9069290161,72.5137710571,45.6541061401,38.0450820923
52.5326538086,73.6431045532,45.4702453613,37.8918685913
52.1779289246,73.8966522217,45.6717033386,38.0597457886
52.1384811401,75.5593109131,45.9095535278,38.2579536438
51.1204147339,77.1574172974,46.158290863,38.4652366638
50.0250778198,77.8372497559,45.9548416138,38.2956962585
50.6771774292,79.1141662598,45.7503967285,38.125328064
50.5633049011,79.9178314209,45.3763122559,37.8135910034
50.0441551208,80.0227890015,45.010887146,37.5090713501
49.6767616272,79.8614196777,45.6772651672,38.0643844604
49.7579421997,79.8588409424,45.3454742432,37.7878913879
52.2351150513,79.1511001587,44.6830787659,37.2358970642
49.8989028931,77.4719619751,45.3774337769,37.8145217896
49.8768920898,76.7633209229,45.459236145,37.882686615
48.6836051941,75.2906494141,44.7970466614,37.3308639526
49.7621231079,74.699005127,44.2748031616,36.8956604004
49.6906814575,74.3214569092,44.8637313843,37.3864326477
49.0267562866,75.4833831787,43.8975257874,36.5812606812
48.5723686218,76.12550354,43.5766716003,36.3138847351
48.2870254517,75.8486938477,44.0531311035,36.7109336853
48.3907279968,77.1863632202,43.8827056885,36.5689086914
48.9981307983,76.9302978516,43.9323921204,36.6103134155
47.3796463013,77.9591445923,43.2643852234,36.0536384583
47.5849380493,76.9606628418,42.968914032,35.8074150085
45.7238082886,77.4837188721,43.5417098999,36.2847480774
46.1863441467,76.8952331543,43.3639602661,36.1366271973
46.1764030457,77.1674957275,42.9027824402,35.7523117065
45.1602363586,76.1312484741,43.5013885498,36.2511520386
44.3837966919,76.2103347778,43.5338554382,36.2782058716
45.5342330933,76.6018218994,42.9346237183,35.7788467407
44.7848320007,76.4708557129,41.8216323853,34.8513526917
44.2668914795,76.750541687,41.4688491821,34.5573692322
42.843624115,77.2070770264,41.9602165222,34.9668426514
43.5849838257,77.5054168701,41.5950088501,34.6625022888
43.5279312134,77.2352905273,41.6034927368,34.6695709229
43.2308311462,78.5625610352,41.1882553101,34.3235397339
43.1223640442,77.9497528076,41.0975227356,34.2479286194
42.5568962097,79.4698867798,41.1418113708,34.2848396301
40.9785575867,78.9074859619,41.2816390991,34.4013633728
40.9830245972,78.8580780029,41.2401809692,34.3668136597
41.0788040161,78.9043731689,41.2513618469,34.3761329651
39.9037284851,77.6371383667,40.814037323,34.0116958618
40.3280830383,77.43019104,40.4699516296,33.7249565125
39.6480331421,75.7323760986,41.4097900391,34.5081558228
38.5859565735,73.6019210815,41.3506889343,34.4589080811
39.1443595886,74.5315093994,40.7211914062,33.9343261719
36.9049987793,74.9555969238,40.7516784668,33.9597358704
36.1837005615,74.8195037842,40.7430000305,33.9524993896
35.9117546082,76.2931747437,40.7424087524,33.9520111084
36.3366165161,75.7453689575,41.1299285889,34.2749404907
35.0964431763,77.3006439209,40.2706985474,33.5589141846
35.075012207,77.4657974243,39.9720535278,33.310043335
34.6002883911,77.6904754639,40.7342338562,33.9451980591
34.1792755127,77.700378418,40.2408981323,33.5340805054
33.4144134521,77.6355743408,39.9300613403,33.2750511169
33.2401924133,77.0255432129,40.1869659424,33.4891395569
33.5726051331,77.4434127808,40.3282546997,33.6068763733
32.9175949097,77.287071228,40.5740013123,33.811668396
32.7139968872,76.0199432373,40.534198761,33.7784996033
31.4527225494,77.8990859985,40.5546951294,33.7955780029
32.5462989807,77.2571563721,40.5658187866,33.804851532
31.6237602234,77.2200546265,41.0645141602,34.2204322815
30.4060268402,77.4837799072,40.9489173889,34.1241035461
30.8641414642,77.8026504517,40.7633323669,33.9694519043
30.2691440582,78.3077850342,40.7416763306,33.9514083862
29.2219581604,78.2216796875,40.6632194519,33.8860244751
29.7312831879,77.653137207,40.3443603516,33.6203079224
30.5343322754,79.0229415894,39.8506164551,33.2088508606
29.6114253998,78.2146148682,40.5249824524,33.7708206177
28.4155006409,78.5055084229,40.6408500671,33.8673782349
26.6290187836,78.4900665283,41.3322639465,34.4435577393
26.0089988708,79.1558303833,41.4869613647,34.5724716187
26.0298366547,78.3907012939,40.8925056458,34.0770874023
24.3421573639,78.2433242798,40.2822647095,33.5685501099
25.053604126,79.2184143066,39.6279830933,33.0233154297
24.2975521088,79.6181259155,38.85105896,32.3758773804
24.4579162598,79.6557769775,39.6347160339,33.0289230347
25.1736412048,80.6953887939,38.8967895508,32.4139823914
24.6227397919,80.8122406006,37.9325180054,31.6104221344
23.968208313,81.1064987183,37.7805480957,31.4837837219
23.4471588135,82.7487258911,37.8154678345,31.51288414
24.3262901306,82.5016098022,37.8438606262,31.5365409851
22.551486969,81.7606964111,38.0140914917,31.6784000397
22.0618934631,82.5797348022,37.5314559937,31.2762031555
21.6866912842,83.6644744873,37.8720016479,31.5599918365
19.7497596741,83.8606872559,37.9595870972,31.6329803467
20.1563529968,82.5135345459,37.8312644958,31.5260429382
20.491771698,82.0071105957,37.8764724731,31.5637168884
18.5856628418,83.4451446533,38.474281311,32.0618934631
18.8916988373,84.882232666,38.3138961792,31.928237915
17.9611301422,83.1019515991,38.1337509155,31.7781124115
18.6318092346,83.6652374268,38.6165122986,32.1804122925
19.5737800598,84.4459915161,38.3572998047,31.9644050598
19.1680755615,82.5041656494,38.2029724121,31.8358001709
18.7203121185,83.1123428345,37.9597702026,31.6331291199
17.6413707733,82.1398696899,37.8382263184,31.5318412781
17.4889030457,79.6179656982,37.40209198,31.1683959961
18.3580818176,79.9711456299,36.6895942688,30.5746498108
18.2409172058,79.2658004761,36.4367599487,30.3639583588
17.0447502136,77.9033966064,36.5170288086,30.4308509827
17.6412754059,76.9206390381,36.4637985229,30.3864898682
17.5762367249,77.5174560547,36.1058158875,30.0881748199
17.7301082611,78.8754272461,36.8114089966,30.6761665344
16.3151817322,78.8051605225,36.3237533569,30.2697849274
16.9491119385,79.0243530273,35.9156036377,29.9296569824
15.5146427155,79.8901062012,35.4833068848,29.5694084167
16.3563957214,80.8612442017,35.549407959,29.6244907379
15.5910825729,81.1234359741,35.6699523926,29.7249450684
17.4313106537,79.7297515869,34.9916496277,29.1596946716
17.0147018433,80.4432449341,35.0756149292,29.2296657562
16.4602546692,80.0737686157,34.6657867432,28.8881416321
17.1552848816,79.8020019531,34.2804031372,28.566986084
16.9349956512,80.1636428833,34.3883743286,28.6569576263
17.2820739746,79.821434021,34.3765029907,28.647064209
17.2440299988,78.7502288818,35.0720558167,29.226688385
15.881770134,79.2123184204,35.5791740417,29.6492881775
16.3912010193,78.0979385376,35.9967651367,29.9972782135
15.3600597382,77.0447235107,36.7079772949,30.5899562836
15.9161224365,77.0788574219,36.9592018127,30.7993068695
16.6197795868,77.5859527588,36.4369506836,30.3640995026
16.3711528778,78.580116272,35.850769043,29.8756160736
14.7675733566,79.115020752,35.6191825867,29.6826286316
14.4950618744,80.5927276611,35.6371231079,29.6975765228
16.2705135345,81.3274078369,34.9339828491,29.1116275787
16.6465015411,82.7756576538,35.2051811218,29.3376274109
16.4068202972,82.8148574829,35.3034133911,29.4194850922
15.8623046875,81.9902801514,35.7119445801,29.7599277496
15.3505344391,82.1288223267,35.3670654297,29.4725246429
16.21367836,81.2522506714,35.1608352661,29.3006649017
16.2211036682,80.7754821777,35.0638542175,29.2198486328
16.4096031189,80.6929931641,34.7573738098,28.9644508362
17.1282176971,79.7920608521,35.0557518005,29.2131004333
16.7743148804,80.9094085693,34.6988182068,28.9156589508
17.3734302521,82.1658782959,34.4930953979,28.7442264557
18.0792732239,82.8531036377,34.4694633484,28.7245330811
17.56798172,83.0570907593,34.5800361633,28.8166751862
16.2307662964,83.5151596069,34.4953842163,28.7461338043
16.7927742004,82.9072418213,34.1253547668,28.4377784729
16.2269191742,81.8986358643,34.4348182678,28.6956634521
16.5786476135,82.86668396,34.2273292542,28.5227546692
17.0520820618,81.7341995239,34.1581497192,28.4651069641
16.3813018799,80.9471359253,34.2039108276,28.5032405853
17.1272773743,80.1832733154,34.0161056519,28.3467407227
18.1274490356,80.3256530762,34.1010742188,28.417547226
17.8702926636,80.03490448,33.187915802,27.6565818787
17.3001117706,82.5403671265,33.5958938599,27.9965610504
18.0286083221,82.9810180664,33.6944656372,28.0787086487
17.6784629822,83.4355773926,33.7029914856,28.085811615
